cmte,app,memno,cid,aid,exp,job,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_med,exp_low,exp_none,deviated,dev_sd_i,deviation,score
42,2,11,42_11,42_2,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,2,12,42_12,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,2,13,42_13,42_2,med,reviewer,4.1,top,4.1,FALSE,0.7560975609756098,TRUE,0,1,0,0,0,0.15,0,4.1
42,2,14,42_14,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,1,0.3,-0.2,3.9
42,2,15,42_15,42_2,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,2,16,42_16,42_2,med,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,1,0,0,0,0.3,0,4.1
42,3,01,42_01,42_3,med,reviewer,4.1,bottom,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,3,02,42_02,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,03,42_03,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,1,0.3,-0.4,3.6
42,3,04,42_04,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,1,0.3,-0.1,3.9
42,3,05,42_05,42_3,med,reviewer,4,top,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,3,06,42_06,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,07,42_07,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,08,42_08,42_3,med,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,1,0,0,1,0.3,-0.3,3.7
42,3,09,42_09,42_3,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,1,0.3,0.1,4.1
42,3,10,42_10,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,11,42_11,42_3,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,0,0.3,0,4
42,3,12,42_12,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,13,42_13,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,3,14,42_14,42_3,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,0,0.3,0,4
42,3,15,42_15,42_3,med,reviewer,3.9,top,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,3,16,42_16,42_3,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,5,01,42_01,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,02,42_02,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,03,42_03,42_5,high,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,0,1,0.3,-0.5,4
42,5,04,42_04,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,1,0.3,0.4,4.9
42,5,05,42_05,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,1,0.3,0.5,4.9
42,5,06,42_06,42_5,low,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.5
42,5,07,42_07,42_5,med,reviewer,4.6,top,4.5,FALSE,1,TRUE,0,1,0,0,0,0.15,0,4.5
42,5,08,42_08,42_5,high,reviewer,4.5,top,4.5,FALSE,1,TRUE,0,0,0,0,0,0.15,0,4.5
42,5,09,42_09,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,10,42_10,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,11,42_11,42_5,low,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,1,0,1,0.3,-0.3,4.2
42,5,12,42_12,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,13,42_13,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,0,0.3,0,4.5
42,5,14,42_14,42_5,none,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,0,1,1,0.3,-0.2,4.3
42,5,15,42_15,42_5,low,panelist,NA,NA,4.5,FALSE,1,TRUE,1,0,1,0,0,0.3,0,4.5
42,5,16,42_16,42_5,low,reviewer,4.5,top,4.5,FALSE,1,TRUE,0,0,1,0,0,0.15,0,4.5
42,11,01,42_01,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,11,02,42_02,42_11,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,1,0.3,-0.1,3.9
42,11,03,42_03,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,11,04,42_04,42_11,med,reviewer,4,bottom,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,11,05,42_05,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,11,06,42_06,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,1,0.3,0.4,4.4
42,11,07,42_07,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,11,08,42_08,42_11,med,reviewer,4,top,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,11,09,42_09,42_11,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,1,0.3,-0.1,3.9
42,11,10,42_10,42_11,high,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,0,1,0.3,-0.2,3.8
42,11,11,42_11,42_11,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,1,0.3,-0.2,3.8
42,11,12,42_12,42_11,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,1,0.3,0.2,4.2
42,11,13,42_13,42_11,low,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,1,0,0,0.3,0,4
42,11,14,42_14,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,11,15,42_15,42_11,med,reviewer,4.1,top,4,TRUE,0.7073170731707317,TRUE,0,1,0,0,0,0.15,0,4
42,11,16,42_16,42_11,none,panelist,NA,NA,4,TRUE,0.7073170731707317,TRUE,1,0,0,1,0,0.3,0,4
42,12,01,42_01,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,1,0.3,-0.1,4.2
42,12,02,42_02,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,1,0.3,-0.2,4.1
42,12,03,42_03,42_12,med,reviewer,4.2,bottom,4.3,TRUE,0.8536585365853658,TRUE,0,1,0,0,0,0.15,0,4.3
42,12,04,42_04,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,12,05,42_05,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,1,0.3,0.3,4.6
42,12,06,42_06,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,12,07,42_07,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,1,0.3,0.3,4.6
42,12,08,42_08,42_12,low,reviewer,4.8,top,4.3,TRUE,0.8536585365853658,TRUE,0,0,1,0,1,0.15,0.4,4.7
42,12,09,42_09,42_12,med,reviewer,3.9,top,4.3,TRUE,0.8536585365853658,TRUE,0,1,0,0,0,0.15,0,4.3
42,12,10,42_10,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,12,11,42_11,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,12,12,42_12,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,12,13,42_13,42_12,none,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,12,14,42_14,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,12,15,42_15,42_12,low,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,12,16,42_16,42_12,med,panelist,NA,NA,4.3,TRUE,0.8536585365853658,TRUE,1,1,0,0,1,0.3,-0.1,4.2
42,15,01,42_01,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,15,02,42_02,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,15,03,42_03,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,15,04,42_04,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,1,0.3,-0.2,3.9
42,15,05,42_05,42_15,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,1,0.3,0.2,4.3
42,15,06,42_06,42_15,med,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,1,0,0,0,0.3,0,4.1
42,15,07,42_07,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,15,08,42_08,42_15,high,reviewer,4.1,top,4.1,FALSE,0.7560975609756098,TRUE,0,0,0,0,0,0.15,0,4.1
42,15,09,42_09,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,1,0.3,-0.4,3.7
42,15,10,42_10,42_15,high,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,0,0,0.3,0,4.1
42,15,11,42_11,42_15,med,reviewer,4,top,4.1,FALSE,0.7560975609756098,TRUE,0,1,0,0,0,0.15,0,4.1
42,15,12,42_12,42_15,med,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,1,0,0,1,0.3,-0.1,4
42,15,13,42_13,42_15,none,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,15,14,42_14,42_15,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,15,15,42_15,42_15,low,panelist,NA,NA,4.1,FALSE,0.7560975609756098,TRUE,1,0,1,0,1,0.3,-0.3,3.8
42,15,16,42_16,42_15,med,reviewer,4.3,top,4.1,FALSE,0.7560975609756098,TRUE,0,1,0,0,0,0.15,0,4.1
42,16,01,42_01,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,0,0.3,0,4.2
42,16,02,42_02,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,0,0.3,0,4.2
42,16,03,42_03,42_16,low,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,1,0,0,0.3,0,4.2
42,16,04,42_04,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,1,0.3,0.3,4.5
42,16,05,42_05,42_16,med,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,1,0,0,0,0.3,0,4.2
42,16,06,42_06,42_16,low,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,1,0,0,0.3,0,4.2
42,16,07,42_07,42_16,low,reviewer,3.8,bottom,4.2,TRUE,0.8292682926829268,TRUE,0,0,1,0,0,0.15,0,4.2
42,16,08,42_08,42_16,low,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,1,0,0,0.3,0,4.2
42,16,09,42_09,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,0,0.3,0,4.2
42,16,10,42_10,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,1,0.3,0.3,4.5
42,16,11,42_11,42_16,med,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,1,0,0,1,0.3,0.2,4.4
42,16,12,42_12,42_16,high,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,0,0,0.3,0,4.2
42,16,13,42_13,42_16,low,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,1,0,1,0.3,0.4,4.6
42,16,14,42_14,42_16,med,reviewer,4.4,top,4.2,TRUE,0.8292682926829268,TRUE,0,1,0,0,0,0.15,0,4.2
42,16,15,42_15,42_16,med,reviewer,4.4,top,4.2,TRUE,0.8292682926829268,TRUE,0,1,0,0,1,0.15,-0.3,3.9
42,16,16,42_16,42_16,none,panelist,NA,NA,4.2,TRUE,0.8292682926829268,TRUE,1,0,0,1,0,0.3,0,4.2
42,20,01,42_01,42_20,high,reviewer,3.4,bottom,3.9,TRUE,0.6585365853658537,TRUE,0,0,0,0,1,0.15,-0.3,3.6
42,20,02,42_02,42_20,low,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,1,0,0,0.3,0,3.9
42,20,03,42_03,42_20,low,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,1,0,1,0.3,-0.2,3.7
42,20,04,42_04,42_20,high,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,0,1,0.3,-0.4,3.5
42,20,05,42_05,42_20,med,reviewer,4.2,bottom,3.9,TRUE,0.6585365853658537,TRUE,0,1,0,0,1,0.15,-0.1,3.8
42,20,06,42_06,42_20,med,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,1,0,0,1,0.3,0.1,4
42,20,07,42_07,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,08,42_08,42_20,high,reviewer,4.2,top,3.9,TRUE,0.6585365853658537,TRUE,0,0,0,0,0,0.15,0,3.9
42,20,09,42_09,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,10,42_10,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,11,42_11,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,12,42_12,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,13,42_13,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,20,14,42_14,42_20,med,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,1,0,0,0,0.3,0,3.9
42,20,15,42_15,42_20,med,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,1,0,0,1,0.3,-0.4,3.5
42,20,16,42_16,42_20,none,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,0,1,0,0.3,0,3.9
42,27,01,42_01,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,1,0.3,-0.4,4
42,27,02,42_02,42_27,low,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,1,0,0,0.3,0,4.4
42,27,03,42_03,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,1,0.3,-0.1,4.3
42,27,04,42_04,42_27,med,reviewer,4.5,top,4.4,TRUE,0.9024390243902439,TRUE,0,1,0,0,0,0.15,0,4.4
42,27,05,42_05,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,06,42_06,42_27,high,reviewer,4.3,top,4.4,TRUE,0.9024390243902439,TRUE,0,0,0,0,1,0.15,0.1,4.5
42,27,07,42_07,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,08,42_08,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,09,42_09,42_27,none,reviewer,4.3,bottom,4.4,TRUE,0.9024390243902439,TRUE,0,0,0,1,0,0.15,0,4.4
42,27,10,42_10,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,11,42_11,42_27,high,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,0,0,0.3,0,4.4
42,27,12,42_12,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,13,42_13,42_27,low,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,1,0,1,0.3,0.4,4.8
42,27,14,42_14,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,15,42_15,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,27,16,42_16,42_27,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,29,01,42_01,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,1,0.3,-0.1,4.3
42,29,02,42_02,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,1,0.3,-0.1,4.3
42,29,03,42_03,42_29,med,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,1,0,0,0,0.3,0,4.4
42,29,04,42_04,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,29,05,42_05,42_29,low,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,1,0,0,0.3,0,4.4
42,29,06,42_06,42_29,low,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,1,0,0,0.3,0,4.4
42,29,07,42_07,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,1,0.3,0.3,4.7
42,29,08,42_08,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,29,09,42_09,42_29,high,reviewer,4.9,top,4.4,TRUE,0.9024390243902439,TRUE,0,0,0,0,0,0.15,0,4.4
42,29,10,42_10,42_29,none,reviewer,4.3,bottom,4.4,TRUE,0.9024390243902439,TRUE,0,0,0,1,0,0.15,0,4.4
42,29,11,42_11,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,29,12,42_12,42_29,low,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,1,0,0,0.3,0,4.4
42,29,13,42_13,42_29,high,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,0,1,0.3,0.1,4.5
42,29,14,42_14,42_29,med,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,1,0,0,0,0.3,0,4.4
42,29,15,42_15,42_29,med,reviewer,4,bottom,4.4,TRUE,0.9024390243902439,TRUE,0,1,0,0,0,0.15,0,4.4
42,29,16,42_16,42_29,none,panelist,NA,NA,4.4,TRUE,0.9024390243902439,TRUE,1,0,0,1,0,0.3,0,4.4
42,30,01,42_01,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,02,42_02,42_30,low,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,1,0,1,0.3,-0.2,4.1
42,30,03,42_03,42_30,none,reviewer,4.4,top,4.3,FALSE,0.8536585365853658,TRUE,0,0,0,1,1,0.15,-0.2,4.1
42,30,04,42_04,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,05,42_05,42_30,low,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,30,06,42_06,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,07,42_07,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,08,42_08,42_30,med,reviewer,4.4,top,4.3,FALSE,0.8536585365853658,TRUE,0,1,0,0,0,0.15,0,4.3
42,30,09,42_09,42_30,med,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,1,0,0,1,0.3,0.3,4.6
42,30,10,42_10,42_30,low,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,30,11,42_11,42_30,low,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,1,0,0,0.3,0,4.3
42,30,12,42_12,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,13,42_13,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,30,14,42_14,42_30,low,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,1,0,1,0.3,-0.2,4.1
42,30,15,42_15,42_30,med,reviewer,4.1,top,4.3,FALSE,0.8536585365853658,TRUE,0,1,0,0,0,0.15,0,4.3
42,30,16,42_16,42_30,none,panelist,NA,NA,4.3,FALSE,0.8536585365853658,TRUE,1,0,0,1,0,0.3,0,4.3
42,37,01,42_01,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,1,0.3,0.5,4.6
42,37,02,42_02,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,37,03,42_03,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,37,04,42_04,42_37,low,reviewer,3.9,bottom,4.1,TRUE,0.7560975609756098,TRUE,0,0,1,0,0,0.15,0,4.1
42,37,05,42_05,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,37,06,42_06,42_37,high,reviewer,4.3,top,4.1,TRUE,0.7560975609756098,TRUE,0,0,0,0,0,0.15,0,4.1
42,37,07,42_07,42_37,high,reviewer,4,top,4.1,TRUE,0.7560975609756098,TRUE,0,0,0,0,1,0.15,0.2,4.3
42,37,08,42_08,42_37,low,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,1,0,1,0.3,0.4,4.5
42,37,09,42_09,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,1,0.3,-0.1,4
42,37,10,42_10,42_37,low,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,37,11,42_11,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,37,12,42_12,42_37,none,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,0,1,0,0.3,0,4.1
42,37,13,42_13,42_37,med,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,1,0,0,0,0.3,0,4.1
42,37,14,42_14,42_37,low,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,1,0,1,0.3,-0.4,3.7
42,37,15,42_15,42_37,low,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,0,1,0,0,0.3,0,4.1
42,37,16,42_16,42_37,med,panelist,NA,NA,4.1,TRUE,0.7560975609756098,TRUE,1,1,0,0,0,0.3,0,4.1
42,38,01,42_01,42_38,low,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,1,0,1,0.3,0.3,4.1
42,38,02,42_02,42_38,low,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,1,0,0,0.3,0,3.8
42,38,03,42_03,42_38,high,reviewer,3.5,top,3.8,FALSE,0.4634146341463415,TRUE,0,0,0,0,1,0.15,-0.3,3.5
42,38,04,42_04,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,05,42_05,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,06,42_06,42_38,low,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,1,0,0,0.3,0,3.8
42,38,07,42_07,42_38,med,reviewer,3.8,top,3.8,FALSE,0.4634146341463415,TRUE,0,1,0,0,0,0.15,0,3.8
42,38,08,42_08,42_38,high,reviewer,4.1,top,3.8,FALSE,0.4634146341463415,TRUE,0,0,0,0,0,0.15,0,3.8
42,38,09,42_09,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,10,42_10,42_38,med,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,1,0,0,0,0.3,0,3.8
42,38,11,42_11,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,12,42_12,42_38,low,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,1,0,0,0.3,0,3.8
42,38,13,42_13,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,14,42_14,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,38,15,42_15,42_38,med,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,1,0,0,1,0.3,-0.3,3.5
42,38,16,42_16,42_38,none,panelist,NA,NA,3.8,FALSE,0.4634146341463415,TRUE,1,0,0,1,0,0.3,0,3.8
42,39,01,42_01,42_39,med,reviewer,3.4,bottom,3.9,TRUE,0.6585365853658537,TRUE,0,1,0,0,0,0.15,0,3.9
42,39,02,42_02,42_39,low,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,1,0,0,0.3,0,3.9
42,39,03,42_03,42_39,low,panelist,NA,NA,3.9,TRUE,0.6585365853658537,TRUE,1,0,1,0,0,0.3,0,3.9
42,39,04,42_04,42_39,high,reviewer,4.2,top,3.9,TRUE,0.6585365853658537,TRUE,0,0,0,0,1,0.15,0.1,4
