cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,score
42,7,04,42_04,panelist,high,1,1,0,0,4.4492869379119755
42,7,05,42_05,panelist,high,1,1,0,0,4.408241141111874
42,7,06,42_06,panelist,none,1,0,0,1,4.808714013589675
42,7,07,42_07,panelist,high,1,1,0,0,4.390793238273467
42,7,08,42_08,reviewer,none,0,0,0,1,4.8192799203241465
42,7,09,42_09,panelist,low,1,0,1,0,4.6934847913416835
42,7,10,42_10,panelist,med,1,0,0,0,4.3569099977283745
42,7,11,42_11,panelist,med,1,0,0,0,4.265927972372207
42,7,12,42_12,reviewer,none,0,0,0,1,4.612088488618374
42,7,13,42_13,panelist,med,1,0,0,0,4.55219291308566
42,7,14,42_14,panelist,high,1,1,0,0,4.588926906585392
42,7,15,42_15,panelist,low,1,0,1,0,4.570445049049446
42,7,16,42_16,panelist,high,1,1,0,0,4.2999963322799255
42,7,17,42_17,panelist,med,1,0,0,0,4.42770589311284
42,7,18,42_18,panelist,med,1,0,0,0,4.5685359167764386
42,7,19,42_19,panelist,low,1,0,1,0,4.7709919151266105
42,7,20,42_20,panelist,med,1,0,0,0,4.841113171474509
42,7,21,42_21,panelist,med,1,0,0,0,4.595347159000666
42,7,22,42_22,panelist,med,1,0,0,0,4.651464344357187
42,7,23,42_23,panelist,none,1,0,0,1,4.746474908602124
42,7,24,42_24,panelist,med,1,0,0,0,4.2400030800754775
42,8,01,42_01,panelist,low,1,0,1,0,3.8343303448154833
42,8,02,42_02,panelist,med,1,0,0,0,4.076102880254521
42,8,03,42_03,reviewer,high,0,1,0,0,3.8319989182185865
42,8,04,42_04,panelist,high,1,1,0,0,3.747529936154649
42,8,05,42_05,panelist,med,1,0,0,0,3.5917954156349348
42,8,06,42_06,panelist,none,1,0,0,1,3.7214435361182514
42,8,07,42_07,panelist,med,1,0,0,0,3.6664294654656584
42,8,08,42_08,panelist,med,1,0,0,0,3.877861006135974
42,8,09,42_09,panelist,high,1,1,0,0,4.386795749119035
42,8,10,42_10,panelist,high,1,1,0,0,3.6633393332009274
42,8,11,42_11,panelist,med,1,0,0,0,3.7005197984107547
42,8,12,42_12,panelist,none,1,0,0,1,4.057545615050283
42,8,13,42_13,panelist,none,1,0,0,1,4.48469498808514
42,8,14,42_14,panelist,none,1,0,0,1,4.173568989438631
42,8,15,42_15,panelist,low,1,0,1,0,3.89714700015643
42,8,16,42_16,reviewer,med,0,0,0,0,3.8383239682967556
42,8,17,42_17,panelist,med,1,0,0,0,3.9779818589547618
42,8,18,42_18,panelist,low,1,0,1,0,4.110609659695514
42,8,19,42_19,reviewer,med,0,0,0,0,3.647792273962229
42,8,20,42_20,panelist,med,1,0,0,0,3.718682514426547
42,8,21,42_21,panelist,low,1,0,1,0,3.8515069572884326
42,8,22,42_22,panelist,high,1,1,0,0,4.006352403593336
42,8,23,42_23,panelist,med,1,0,0,0,3.933167177018581
42,8,24,42_24,panelist,high,1,1,0,0,3.8358444682175326
42,9,01,42_01,panelist,low,1,0,1,0,4.288416590088474
42,9,02,42_02,panelist,med,1,0,0,0,4.886907422018029
42,9,03,42_03,panelist,med,1,0,0,0,3.7499324021604967
42,9,04,42_04,panelist,low,1,0,1,0,4.215223698337962
42,9,05,42_05,panelist,med,1,0,0,0,4.133101280701161
42,9,06,42_06,panelist,med,1,0,0,0,4.546341821312303
42,9,07,42_07,panelist,med,1,0,0,0,4.621778226507954
42,9,08,42_08,panelist,low,1,0,1,0,4.763469173513392
42,9,09,42_09,panelist,high,1,1,0,0,4.783139806391633
42,9,10,42_10,reviewer,high,0,1,0,0,4.135453202083775
42,9,11,42_11,reviewer,none,0,0,0,1,4.008432324189995
42,9,12,42_12,panelist,med,1,0,0,0,4.527510252319732
42,9,13,42_13,panelist,none,1,0,0,1,4.816242012937758
42,9,14,42_14,panelist,high,1,1,0,0,4.261094054302537
42,9,15,42_15,panelist,med,1,0,0,0,4.013556727067223
42,9,16,42_16,panelist,none,1,0,0,1,4.636553683058236
42,9,17,42_17,reviewer,med,0,0,0,0,4.422075705288899
42,9,18,42_18,panelist,med,1,0,0,0,4.290623309016956
42,9,19,42_19,panelist,med,1,0,0,0,4.128123354856513
42,9,20,42_20,panelist,none,1,0,0,1,4.754857595960598
42,9,21,42_21,panelist,high,1,1,0,0,4.49648591966186
42,9,22,42_22,panelist,high,1,1,0,0,4.557345338328487
42,9,23,42_23,panelist,low,1,0,1,0,4.8999733242370205
42,9,24,42_24,panelist,high,1,1,0,0,4.060242978729737
42,10,01,42_01,panelist,med,1,0,0,0,3.8758187098511567
42,10,02,42_02,reviewer,med,0,0,0,0,4.476221696232844
42,10,03,42_03,panelist,high,1,1,0,0,3.733461577407034
42,10,04,42_04,reviewer,high,0,1,0,0,3.528764561344575
42,10,05,42_05,panelist,med,1,0,0,0,3.8831759737983265
42,10,06,42_06,panelist,high,1,1,0,0,4.356889506384523
42,10,07,42_07,panelist,med,1,0,0,0,3.8760389071608268
42,10,08,42_08,panelist,med,1,0,0,0,4.425219285715216
42,10,09,42_09,panelist,low,1,0,1,0,4.50961557695406
42,10,10,42_10,panelist,low,1,0,1,0,4.2097210719006934
42,10,11,42_11,panelist,none,1,0,0,1,3.7071382524032965
42,10,12,42_12,panelist,high,1,1,0,0,4.126861044424684
42,10,13,42_13,panelist,none,1,0,0,1,4.57284859026938
42,10,14,42_14,panelist,high,1,1,0,0,3.8326124859615933
42,10,15,42_15,reviewer,low,0,0,1,0,3.8685881996185523
42,10,16,42_16,panelist,none,1,0,0,1,4.10753756137956
42,10,17,42_17,panelist,med,1,0,0,0,4.42596279345553
42,10,18,42_18,panelist,low,1,0,1,0,4.0278409783766165
42,10,19,42_19,panelist,none,1,0,0,1,3.5965217907140468
42,10,20,42_20,panelist,med,1,0,0,0,4.267384928549653
42,10,21,42_21,panelist,high,1,1,0,0,3.902316114835808
42,10,22,42_22,panelist,med,1,0,0,0,3.932907726519513
42,10,23,42_23,panelist,med,1,0,0,0,4.230222165571361
42,10,24,42_24,panelist,med,1,0,0,0,3.72184838962674
42,11,01,42_01,panelist,med,1,0,0,0,3.9769594233640393
42,11,02,42_02,reviewer,none,0,0,0,1,4.354427349257703
42,11,03,42_03,panelist,high,1,1,0,0,3.9961339354861307
42,11,04,42_04,panelist,low,1,0,1,0,3.727435346955514
42,11,05,42_05,panelist,med,1,0,0,0,3.9981677051385915
42,11,06,42_06,panelist,med,1,0,0,0,4.059961997735729
42,11,07,42_07,reviewer,med,0,0,0,0,3.8507473094091447
42,11,08,42_08,panelist,med,1,0,0,0,4.296443856209064
42,11,09,42_09,panelist,low,1,0,1,0,4.586781981525218
42,11,10,42_10,panelist,none,1,0,0,1,4.04106011732779
42,11,11,42_11,panelist,high,1,1,0,0,3.70871546174167
42,11,12,42_12,panelist,med,1,0,0,0,4.1309899210995065
42,11,13,42_13,panelist,high,1,1,0,0,4.493908691226033
42,11,14,42_14,panelist,med,1,0,0,0,4.249921179495586
42,11,15,42_15,panelist,med,1,0,0,0,4.516395077687955
42,11,16,42_16,reviewer,med,0,0,0,0,3.614984092420254
42,11,17,42_17,panelist,low,1,0,1,0,4.038608383687981
42,11,18,42_18,panelist,high,1,1,0,0,3.6734511241180035
42,11,19,42_19,panelist,low,1,0,1,0,3.725824973208504
42,11,20,42_20,panelist,high,1,1,0,0,4.0200531629134
42,11,21,42_21,panelist,high,1,1,0,0,3.735871054394105
42,11,22,42_22,panelist,none,1,0,0,1,4.41477039024607
42,11,23,42_23,panelist,none,1,0,0,1,4.720510226611563
42,11,24,42_24,panelist,med,1,0,0,0,4.017812162880347
42,12,01,42_01,panelist,high,1,1,0,0,4.072155089027685
42,12,02,42_02,panelist,med,1,0,0,0,4.492715584094807
42,12,03,42_03,panelist,med,1,0,0,0,3.8826062921768445
42,12,04,42_04,panelist,high,1,1,0,0,3.9332730051901814
42,12,05,42_05,panelist,med,1,0,0,0,4.0942783335090684
42,12,06,42_06,reviewer,med,0,0,0,0,4.093925793031638
42,12,07,42_07,reviewer,none,0,0,0,1,3.632151550480378
42,12,08,42_08,panelist,med,1,0,0,0,4.042885668922475
42,12,09,42_09,panelist,med,1,0,0,0,4.607009686896677
42,12,10,42_10,panelist,low,1,0,1,0,4.530401811013018
42,12,11,42_11,panelist,high,1,1,0,0,3.82709725156305
42,12,12,42_12,panelist,none,1,0,0,1,4.253972831222369
42,12,13,42_13,panelist,none,1,0,0,1,4.765331090639082
42,12,14,42_14,panelist,low,1,0,1,0,4.26094993128913
42,12,15,42_15,panelist,med,1,0,0,0,3.838859649713485
42,12,16,42_16,panelist,high,1,1,0,0,4.06799359180637
42,12,17,42_17,panelist,high,1,1,0,0,4.069619463200282
42,12,18,42_18,panelist,med,1,0,0,0,4.073546776669909
42,12,19,42_19,panelist,med,1,0,0,0,3.6789310479435993
42,12,20,42_20,panelist,high,1,1,0,0,4.048147870576005
42,12,21,42_21,panelist,low,1,0,1,0,4.242744629854854
42,12,22,42_22,reviewer,med,0,0,0,0,4.020280098378815
42,12,23,42_23,panelist,none,1,0,0,1,4.2496862489742595
42,12,24,42_24,panelist,low,1,0,1,0,4.256993839189655
42,13,01,42_01,panelist,med,1,0,0,0,4.0869468226701136
42,13,02,42_02,panelist,med,1,0,0,0,4.836997953021213
42,13,03,42_03,panelist,low,1,0,1,0,4.200506569456923
42,13,04,42_04,panelist,low,1,0,1,0,4.387372223862724
42,13,05,42_05,panelist,low,1,0,1,0,4.422944192322602
42,13,06,42_06,panelist,high,1,1,0,0,4.681354034357885
42,13,07,42_07,reviewer,none,0,0,0,1,3.834161474191528
42,13,08,42_08,panelist,none,1,0,0,1,4.619371625168803
42,13,09,42_09,panelist,med,1,0,0,0,4.761193836299595
42,13,10,42_10,panelist,none,1,0,0,1,4.521664107565242
42,13,11,42_11,panelist,high,1,1,0,0,4.27543383486034
42,13,12,42_12,panelist,med,1,0,0,0,4.274590719492806
42,13,13,42_13,panelist,high,1,1,0,0,4.638778377878522
42,13,14,42_14,panelist,high,1,1,0,0,4.675678376133363
42,13,15,42_15,reviewer,med,0,0,0,0,4.123477373743522
42,13,16,42_16,panelist,high,1,1,0,0,4.182116682737735
42,13,17,42_17,panelist,med,1,0,0,0,4.171155871394187
42,13,18,42_18,panelist,med,1,0,0,0,4.410278013596343
42,13,19,42_19,panelist,med,1,0,0,0,4.2242038960189605
42,13,20,42_20,panelist,none,1,0,0,1,4.624692008989148
42,13,21,42_21,panelist,med,1,0,0,0,4.135785777985873
42,13,22,42_22,panelist,low,1,0,1,0,4.49371878791348
42,13,23,42_23,panelist,high,1,1,0,0,4.3514245177342135
42,13,24,42_24,reviewer,med,0,0,0,0,3.6666138624635485
42,14,01,42_01,panelist,low,1,0,1,0,4.018035962912235
42,14,02,42_02,panelist,med,1,0,0,0,3.966810291210051
42,14,03,42_03,panelist,med,1,0,0,0,3.7369565965504052
42,14,04,42_04,panelist,low,1,0,1,0,4.003106928524862
42,14,05,42_05,panelist,low,1,0,1,0,3.9811390910370226
42,14,06,42_06,panelist,high,1,1,0,0,4.20677842463353
42,14,07,42_07,panelist,med,1,0,0,0,3.8240961093327726
42,14,08,42_08,reviewer,high,0,1,0,0,3.7123991518701915
42,14,09,42_09,reviewer,high,0,1,0,0,4.227883774111055
42,14,10,42_10,panelist,none,1,0,0,1,4.18733695673546
42,14,11,42_11,panelist,none,1,0,0,1,3.9861806067275216
42,14,12,42_12,reviewer,med,0,0,0,0,3.8660800766560266
42,14,13,42_13,panelist,med,1,0,0,0,4.645141615761354
42,14,14,42_14,panelist,high,1,1,0,0,4.215969564467023
42,14,15,42_15,panelist,med,1,0,0,0,3.5902749578861943
42,14,16,42_16,panelist,low,1,0,1,0,4.18626362075378
42,14,17,42_17,panelist,high,1,1,0,0,4.384526702019815
42,14,18,42_18,panelist,med,1,0,0,0,3.79309288672497
42,14,19,42_19,panelist,high,1,1,0,0,3.855635276013333
42,14,20,42_20,panelist,none,1,0,0,1,4.574788789712786
42,14,21,42_21,panelist,med,1,0,0,0,4.055901415344413
42,14,22,42_22,panelist,med,1,0,0,0,3.8561150985011166
42,14,23,42_23,panelist,none,1,0,0,1,4.3443579991854335
42,14,24,42_24,panelist,med,1,0,0,0,4.022976215331464
42,15,01,42_01,panelist,med,1,0,0,0,3.7523520094993668
42,15,02,42_02,panelist,med,1,0,0,0,4.018686596169412
42,15,03,42_03,panelist,med,1,0,0,0,3.7477016790104
42,15,04,42_04,panelist,high,1,1,0,0,3.843393663158118
42,15,05,42_05,reviewer,high,0,1,0,0,3.5331886114478976
42,15,06,42_06,panelist,low,1,0,1,0,4.049977650660846
42,15,07,42_07,panelist,high,1,1,0,0,3.5954169728515697
42,15,08,42_08,panelist,low,1,0,1,0,4.26017962465056
42,15,09,42_09,panelist,med,1,0,0,0,4.065239698047965
42,15,10,42_10,panelist,none,1,0,0,1,3.8301986450455656
42,15,11,42_11,panelist,high,1,1,0,0,3.6128218335706417
42,15,12,42_12,panelist,low,1,0,1,0,3.8341438916864115
42,15,13,42_13,reviewer,med,0,0,0,0,3.9573139004851137
42,15,14,42_14,panelist,med,1,0,0,0,3.8827630992990523
42,15,15,42_15,panelist,none,1,0,0,1,3.9795749220389762
42,15,16,42_16,panelist,low,1,0,1,0,3.5994913644442
42,15,17,42_17,panelist,med,1,0,0,0,3.783042858244422
42,15,18,42_18,panelist,med,1,0,0,0,3.879990788147103
42,15,19,42_19,panelist,high,1,1,0,0,3.523971882250798
42,15,20,42_20,panelist,high,1,1,0,0,3.5781628708957998
42,15,21,42_21,panelist,none,1,0,0,1,3.998713107715424
42,15,22,42_22,panelist,none,1,0,0,1,3.8995962698581383
42,15,23,42_23,reviewer,med,0,0,0,0,3.6434881418922758
42,15,24,42_24,panelist,med,1,0,0,0,3.5798998444177825
43,1,01,43_01,panelist,high,1,1,0,0,3.652893949350668
43,1,02,43_02,panelist,high,1,1,0,0,4.429819740111938
43,1,03,43_03,reviewer,high,0,1,0,0,3.512149286843605
43,1,04,43_04,panelist,none,1,0,0,1,4.088634527841092
43,1,05,43_05,panelist,med,1,0,0,0,3.6496679530905336
43,1,06,43_06,reviewer,med,0,0,0,0,4.058670881867165
43,1,07,43_07,panelist,none,1,0,0,1,4.409011113753308
43,1,08,43_08,panelist,med,1,0,0,0,4.497109332327059
43,1,09,43_09,panelist,low,1,0,1,0,4.567457991619004
43,1,10,43_10,panelist,high,1,1,0,0,4.115303605403029
43,1,11,43_11,panelist,med,1,0,0,0,3.6232981201894643
43,1,12,43_12,panelist,low,1,0,1,0,4.156781915611143
43,1,13,43_13,panelist,med,1,0,0,0,4.438974853186051
43,1,14,43_14,panelist,med,1,0,0,0,3.9883460501883423
43,1,15,43_15,panelist,med,1,0,0,0,3.8689981998709646
43,1,16,43_16,panelist,low,1,0,1,0,3.8762271795046668
43,1,17,43_17,panelist,none,1,0,0,1,4.266987915312643
43,1,18,43_18,panelist,med,1,0,0,0,3.978379598369453
43,1,19,43_19,reviewer,high,0,1,0,0,3.7741329176787537
43,1,20,43_20,panelist,med,1,0,0,0,4.2343397313977675
43,1,21,43_21,panelist,high,1,1,0,0,4.118800566900704
43,1,22,43_22,panelist,med,1,0,0,0,4.203253174944696
43,1,23,43_23,panelist,low,1,0,1,0,4.2314384038648525
43,1,24,43_24,panelist,none,1,0,0,1,3.96232173154398
43,2,01,43_01,panelist,med,1,0,0,0,3.8464764722678773
43,2,02,43_02,panelist,none,1,0,0,1,4.716942299136743
43,2,03,43_03,reviewer,med,0,0,0,0,3.5209163933163174
43,2,04,43_04,panelist,none,1,0,0,1,3.8596528681986575
43,2,05,43_05,panelist,med,1,0,0,0,4.230950298385886
43,2,06,43_06,panelist,high,1,1,0,0,3.8426134641692
43,2,07,43_07,reviewer,high,0,1,0,0,3.8144283984595355
43,2,08,43_08,panelist,med,1,0,0,0,4.579915935005991
43,2,09,43_09,panelist,high,1,1,0,0,4.44886112944
43,2,10,43_10,panelist,med,1,0,0,0,4.268834712878583
43,2,11,43_11,panelist,med,1,0,0,0,3.70795414138892
43,2,12,43_12,panelist,low,1,0,1,0,4.46755725629339
43,2,13,43_13,panelist,high,1,1,0,0,4.015854548943318
43,2,14,43_14,panelist,med,1,0,0,0,4.4707102326338415
43,2,15,43_15,panelist,med,1,0,0,0,3.984120992297444
43,2,16,43_16,panelist,low,1,0,1,0,4.229174272935862
43,2,17,43_17,panelist,low,1,0,1,0,4.08444514627096
43,2,18,43_18,panelist,med,1,0,0,0,3.8397314257192003
43,2,19,43_19,panelist,none,1,0,0,1,4.114569028391408
43,2,20,43_20,panelist,med,1,0,0,0,4.217283175460907
43,2,21,43_21,panelist,none,1,0,0,1,4.589541369953326
43,2,22,43_22,panelist,low,1,0,1,0,4.041081943994201
43,2,23,43_23,reviewer,high,0,1,0,0,4.164694328893689
43,2,24,43_24,panelist,high,1,1,0,0,3.571981099749105
43,3,01,43_01,panelist,med,1,0,0,0,3.8480082137540337
43,3,02,43_02,panelist,med,1,0,0,0,4.313919833568297
43,3,03,43_03,panelist,med,1,0,0,0,4.053667152114878
43,3,04,43_04,panelist,none,1,0,0,1,4.043647999342644
43,3,05,43_05,panelist,med,1,0,0,0,3.6332747867426396
43,3,06,43_06,panelist,low,1,0,1,0,4.090616952385605
43,3,07,43_07,panelist,low,1,0,1,0,4.043985210276189
43,3,08,43_08,panelist,med,1,0,0,0,4.825257906961169
43,3,09,43_09,panelist,med,1,0,0,0,4.790931664137899
43,3,10,43_10,reviewer,low,0,0,1,0,4.047856681344515
43,3,11,43_11,panelist,med,1,0,0,0,3.5103178583218027
43,3,12,43_12,panelist,none,1,0,0,1,4.360991755130256
43,3,13,43_13,panelist,high,1,1,0,0,4.2300664236173136
43,3,14,43_14,panelist,high,1,1,0,0,3.999535513051845
43,3,15,43_15,panelist,med,1,0,0,0,3.6803641844548896
43,3,16,43_16,panelist,low,1,0,1,0,4.415023124335759
43,3,17,43_17,panelist,high,1,1,0,0,4.009683960020024
43,3,18,43_18,panelist,none,1,0,0,1,4.631956026150534
43,3,19,43_19,reviewer,med,0,0,0,0,3.747999969017691
43,3,20,43_20,panelist,high,1,1,0,0,4.179784151858174
43,3,21,43_21,panelist,high,1,1,0,0,4.088092901305822
43,3,22,43_22,panelist,none,1,0,0,1,4.32225908389169
43,3,23,43_23,reviewer,med,0,0,0,0,4.056576054139759
43,3,24,43_24,panelist,high,1,1,0,0,3.8905262378654455
43,4,01,43_01,panelist,med,1,0,0,0,3.8908010976158294
43,4,02,43_02,panelist,low,1,0,1,0,4.822776241026155
43,4,03,43_03,panelist,med,1,0,0,0,3.713438998815566
43,4,04,43_04,panelist,low,1,0,1,0,3.958850789833396
43,4,05,43_05,panelist,none,1,0,0,1,4.2033911400847055
43,4,06,43_06,panelist,low,1,0,1,0,4.300221096155797
43,4,07,43_07,reviewer,med,0,0,0,0,3.6255136184625782
43,4,08,43_08,panelist,high,1,1,0,0,3.952787230265619
43,4,09,43_09,panelist,med,1,0,0,0,4.682335732283572
43,4,10,43_10,panelist,high,1,1,0,0,4.182386401482706
43,4,11,43_11,panelist,med,1,0,0,0,4.062632545911951
43,4,12,43_12,panelist,none,1,0,0,1,4.314519291692682
43,4,13,43_13,panelist,high,1,1,0,0,4.529884726482909
43,4,14,43_14,panelist,low,1,0,1,0,4.3464269443777575
43,4,15,43_15,panelist,high,1,1,0,0,3.805912190057083
43,4,16,43_16,reviewer,med,0,0,0,0,3.6134493147979563
43,4,17,43_17,panelist,med,1,0,0,0,4.211471849838497
43,4,18,43_18,panelist,med,1,0,0,0,4.36779415741018
43,4,19,43_19,panelist,med,1,0,0,0,3.983831316714559
43,4,20,43_20,panelist,high,1,1,0,0,4.093479129246718
43,4,21,43_21,panelist,none,1,0,0,1,4.415426310253867
43,4,22,43_22,reviewer,none,0,0,0,1,4.442477672293674
43,4,23,43_23,panelist,med,1,0,0,0,4.298244929650435
43,4,24,43_24,panelist,high,1,1,0,0,3.92036659218427
43,5,01,43_01,panelist,med,1,0,0,0,3.557032370188753
43,5,02,43_02,reviewer,med,0,0,0,0,4.232215171762866
43,5,03,43_03,panelist,high,1,1,0,0,3.7284012024974498
43,5,04,43_04,reviewer,none,0,0,0,1,3.687909568900584
43,5,05,43_05,panelist,med,1,0,0,0,3.762606093029858
43,5,06,43_06,panelist,high,1,1,0,0,4.098684684649057
43,5,07,43_07,panelist,none,1,0,0,1,4.149008972323665
43,5,08,43_08,panelist,low,1,0,1,0,4.1703012969653965
43,5,09,43_09,reviewer,high,0,1,0,0,3.6344958878932676
43,5,10,43_10,panelist,med,1,0,0,0,3.761728195458605
43,5,11,43_11,panelist,med,1,0,0,0,3.885613358582839
43,5,12,43_12,panelist,med,1,0,0,0,4.073169808145293
43,5,13,43_13,panelist,med,1,0,0,0,4.2634094342271025
43,5,14,43_14,panelist,high,1,1,0,0,3.9648272022721454
43,5,15,43_15,panelist,high,1,1,0,0,4.2774971162290045
43,5,16,43_16,panelist,none,1,0,0,1,4.350839966221406
43,5,17,43_17,panelist,low,1,0,1,0,3.863627511529197
43,5,18,43_18,panelist,med,1,0,0,0,3.6794094280035337
43,5,19,43_19,panelist,med,1,0,0,0,3.7001873659743447
43,5,20,43_20,panelist,high,1,1,0,0,4.085852517665926
43,5,21,43_21,panelist,low,1,0,1,0,4.179467930886303
43,5,22,43_22,panelist,med,1,0,0,0,4.049871840689832
43,5,23,43_23,panelist,low,1,0,1,0,4.447357370536887
43,5,24,43_24,panelist,none,1,0,0,1,3.6025779485839697
43,6,01,43_01,panelist,med,1,0,0,0,3.899421975808744
43,6,02,43_02,reviewer,none,0,0,0,1,4.573495435148907
43,6,03,43_03,panelist,none,1,0,0,1,4.557225099384283
43,6,04,43_04,panelist,med,1,0,0,0,4.041207954410019
43,6,05,43_05,panelist,high,1,1,0,0,4.27428325657373
43,6,06,43_06,panelist,med,1,0,0,0,4.445243952645386
43,6,07,43_07,panelist,high,1,1,0,0,3.936646497046588
43,6,08,43_08,panelist,low,1,0,1,0,4.742535306645933
43,6,09,43_09,reviewer,high,0,1,0,0,4.356324893246809
43,6,10,43_10,panelist,med,1,0,0,0,4.776598260985069
43,6,11,43_11,panelist,low,1,0,1,0,3.8663072785416372
43,6,12,43_12,panelist,low,1,0,1,0,4.24883659135598
43,6,13,43_13,panelist,none,1,0,0,1,4.431801235344264
43,6,14,43_14,panelist,med,1,0,0,0,4.491870558414641
43,6,15,43_15,reviewer,none,0,0,0,1,4.175014831887879
43,6,16,43_16,panelist,high,1,1,0,0,4.225140232788104
43,6,17,43_17,panelist,med,1,0,0,0,4.082735188143996
43,6,18,43_18,panelist,med,1,0,0,0,4.17955211656773
43,6,19,43_19,panelist,med,1,0,0,0,3.764609822509661
43,6,20,43_20,panelist,med,1,0,0,0,4.496049402659219
43,6,21,43_21,panelist,high,1,1,0,0,4.134278964833251
43,6,22,43_22,panelist,low,1,0,1,0,4.427187348856731
43,6,23,43_23,panelist,med,1,0,0,0,4.650554666777314
43,6,24,43_24,panelist,high,1,1,0,0,4.042196009809693
43,7,01,43_01,panelist,high,1,1,0,0,3.9824081323125435
43,7,02,43_02,panelist,med,1,0,0,0,4.865286240069891
43,7,03,43_03,panelist,high,1,1,0,0,4.024823654202879
43,7,04,43_04,panelist,high,1,1,0,0,4.236033031374418
43,7,05,43_05,panelist,med,1,0,0,0,4.021393203610202
43,7,06,43_06,panelist,high,1,1,0,0,4.703056046212792
43,7,07,43_07,reviewer,low,0,0,1,0,4.15656602411019
43,7,08,43_08,panelist,low,1,0,1,0,4.691060425875578
43,7,09,43_09,panelist,none,1,0,0,1,4.862822460779819
43,7,10,43_10,panelist,none,1,0,0,1,4.650022549579558
43,7,11,43_11,panelist,med,1,0,0,0,4.210056344357623
43,7,12,43_12,panelist,med,1,0,0,0,4.368646610438046
43,7,13,43_13,panelist,med,1,0,0,0,4.842781419189289
43,7,14,43_14,reviewer,med,0,0,0,0,4.564196640002849
43,7,15,43_15,panelist,med,1,0,0,0,4.801687147691496
43,7,16,43_16,panelist,med,1,0,0,0,4.380376430876504
43,7,17,43_17,panelist,low,1,0,1,0,4.71829796284092
43,7,18,43_18,panelist,med,1,0,0,0,4.318052426887095
43,7,19,43_19,reviewer,low,0,0,1,0,4.108793651732855
43,7,20,43_20,panelist,high,1,1,0,0,4.4601856652754295
43,7,21,43_21,panelist,med,1,0,0,0,4.7602043959973805
43,7,22,43_22,panelist,high,1,1,0,0,4.656353792825233
43,7,23,43_23,panelist,none,1,0,0,1,4.68616985303022
43,7,24,43_24,panelist,none,1,0,0,1,4.22412969734505
43,8,01,43_01,panelist,high,1,1,0,0,3.563440512610886
43,8,02,43_02,panelist,med,1,0,0,0,4.349444877174964
43,8,03,43_03,panelist,high,1,1,0,0,3.896432451892631
43,8,04,43_04,panelist,none,1,0,0,1,3.866132356461411
43,8,05,43_05,panelist,med,1,0,0,0,3.7345344944970194
43,8,06,43_06,panelist,high,1,1,0,0,3.901484040331554
43,8,07,43_07,panelist,med,1,0,0,0,3.579699277409157
43,8,08,43_08,reviewer,low,0,0,1,0,3.8872704063171355
43,8,09,43_09,panelist,none,1,0,0,1,4.528695724130951
43,8,10,43_10,panelist,high,1,1,0,0,3.6331287781299904
43,8,11,43_11,panelist,med,1,0,0,0,3.609965375634676
43,8,12,43_12,reviewer,med,0,0,0,0,3.5710281164746283
43,8,13,43_13,panelist,low,1,0,1,0,3.9730886625002224
43,8,14,43_14,panelist,high,1,1,0,0,4.204566439391818
43,8,15,43_15,panelist,none,1,0,0,1,3.668215737580179
43,8,16,43_16,panelist,none,1,0,0,1,4.100997512802736
43,8,17,43_17,panelist,med,1,0,0,0,3.809630117381263
43,8,18,43_18,panelist,low,1,0,1,0,3.9420758834842204
43,8,19,43_19,panelist,med,1,0,0,0,3.7648079705024364
43,8,20,43_20,panelist,med,1,0,0,0,4.220723282550523
43,8,21,43_21,panelist,low,1,0,1,0,3.890853682787176
43,8,22,43_22,panelist,med,1,0,0,0,4.00936626200874
43,8,23,43_23,reviewer,med,0,0,0,0,3.592357481557514
43,8,24,43_24,panelist,high,1,1,0,0,3.6547789631489973
